id,image_url,title,category,color
15188,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4th_DEC_2024_Virgio-0347_512x.jpg?v=1739445166,Sadie Pants|Red Lace Detail Flared Pants,bottoms,Red
15191,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4thDEC2024Virgio-0220_512x.jpg?v=1736412554,Brielle|Ric Rac Lace Black Co Ords,dresses,Black
15193,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4thDEC2024Virgio-0220_f8e8f17d-9cc0-4607-8fba-4679f8e2138d_512x.jpg?v=1738668004,Brielle Skirt|Ric Rac Lace Tiered Skirt,bottoms,Black
15195,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1stoctvirgio-00486_1600x.jpg?v=1733991350,Alaia Shrug|Full Puff Sleeve Shrug,tops,Black
15196,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1stoctvirgio-001710_512x.jpg?v=1733989281,Kehlani|Strappy Maxi Dress,dresses,White
15198,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4thDEC2024Virgio-0136_dcd842ab-b06b-495a-b29d-c93e9e679afb_512x.jpg?v=1735194180,Blake|Full Sleeve Lace Trim Shirt,tops,Black
15200,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-3149_1600x.jpg?v=1735206186,June Top|Crop Top With Lace Strap,tops,Blue
15202,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1stoctvirgio-00048_512x.jpg?v=1738668278,Ghazal Skirt|Lace Detail Flared Skirt,bottoms,White
15203,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4thDEC2024Virgio-0299_512x.jpg?v=1733991092,Faith Top|Lace Trim Tunic With Slit,tops,Black
15205,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4thDEC2024Virgio-0020_512x.jpg?v=1733986279,Sadie|Red Tunic & Pants Co-Ord,dresses,Red
15207,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1stoctvirgio-04332_512x.jpg?v=1733988661,Miesha Top|Black Tie Strap Peplum Top,tops,Black
15209,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4th_DEC_2024_Virgio-0303_512x.jpg?v=1739445011,Faith Pants|Lace Detail Flared Pants,bottoms,Black
15211,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4thDEC2024Virgio-0187_512x.jpg?v=1733986950,Brielle Top|Black Ric Rac Lace Crop Top,tops,Black
15213,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1stoctvirgio-04192_512x.jpg?v=1733988860,Miesha|Top & Skirt Black Co Ords,dresses,Black
15215,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1stoctvirgio-04692_512x.jpg?v=1733988960,Emery|Black Strappy Dress,dresses,Black
15216,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1st_oct_virgio-0061_5_512x.jpg?v=1733988477,Ghazal|Top & Skirt White Co Ords,dresses,White
15218,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4thDEC2024Virgio-0056_512x.jpg?v=1738852688,Rylee Skort|Black Ric Rac Lace Skort,bottoms,Black
15220,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/Opal_-_PDP_512x.jpg?v=1743404104,Opal|Lace Detailed Floral Maxi Dress,dresses,White
15222,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4thDEC2024Virgio-0090_512x.jpg?v=1734088230,Rylee Top|Black Ric Rac Lace Shirt,tops,Black
15224,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4thDEC2024Virgio-0335_512x.jpg?v=1733986208,Sadie Top|Boat Neck Lace Trim Tunic,tops,Red
15226,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4thDEC2024Virgio-0119_512x.jpg?v=1734088375,Rylee|Black Ric Rac Lace Co-Ords,dresses,Black
15228,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1stoctvirgio-00368_512x.jpg?v=1733989352,Beuren|Puffed Balloon Sleeve Shrug,tops,Black
15230,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-3105_1600x.jpg?v=1735206276,June|Blue Lace Detail Co Ords,dresses,Blue
15232,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/WEB4_d909e686-4ea7-494d-b7b8-2c59d60ecc90_512x.jpg?v=1739271159,Odina|Trucotton Bomber Jacket With Rib Collar,jackets,Off White
15234,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4th_DEC_2024_Virgio-0219_2_512x.jpg?v=1734091114,Yolanda|Rescued Polyester Waist Pleated Polka Dress,dresses,Black
15236,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/13th_NOV_2024_Virgio-0962_512x.jpg?v=1733496904,Reyna |Cotton Polka Crop Blazer,jackets,Black
15238,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1st_oct_virgio-0383_1_512x.jpg?v=1739797152,Ruhi|Dress With Gather Details,dresses,Brown
15240,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/25_nov_virgio1635_512x.jpg?v=1733733841,Delphie|Strappy Smocking Denim Dress,dresses,Light Blue
15241,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/sep_10_virgio0055_1600x.jpg?v=1739445809,Isa|Blue High Waist Jeans,bottoms,Blue
15243,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/25_nov_virgio1468_512x.jpg?v=1743488179,Eira|Blue Denim Smocking Dress,dresses,Dark Blue
15244,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/25_nov_virgio1675_1600x.jpg?v=1735903385,No Title,uncategorized,Unknown
15246,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/25_nov_virgio0009_1_a9f4591f-e6a9-465b-8006-cbeff74778de_1600x.jpg?v=1739446236,Gaia|Blue Wide Leg Denim,bottoms,Blue
15247,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/25_nov_virgio1530_512x.jpg?v=1743496386,Dove|Dark Blue Denim Shirt,tops,Dark Blue
15249,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/25_nov_virgio1503_512x.jpg?v=1738668245,Mae|Dark Blue Wrap Mini Skirt,bottoms,Dark Blue
15250,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/25_nov_virgio0070_512x.jpg?v=1737115952,Zaya|Black High Waist Jeans,bottoms,Black
15252,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/25_nov_virgio0010_512x.jpg?v=1737115863,Noa|Grey Wide Leg Denim,bottoms,Grey
15253,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4th_DEC_2024_Virgio-0002_4_512x.jpg?v=1733742515,Heather|Drop Shoulder Trucker Jacket,tops,Light Blue
15255,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/25_nov_virgio1725_512x.jpg?v=1733992175,No Title,uncategorized,Unknown
15257,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/25_nov_virgio1732_15d51bac-9962-471b-a185-a41e37ad2353_512x.jpg?v=1738668228,Verity|Light Blue Wrap Mini Skirt,bottoms,Light Blue
15259,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/25_nov_virgio1695_1600x.jpg?v=1743496319,Blue|Denim Pintuck Crop Shirt,tops,Blue
15260,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/25_nov_virgio0011_1_512x.jpg?v=1737115936,Rio|Dark Blue High Waist Jeans,bottoms,Dark Blue
15262,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/25_nov_virgio1858_1600x.jpg?v=1733726785,Sunny|Cotton Panelled Trousers,bottoms,Blue
15264,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/25_nov_virgio0040_1_512x.jpg?v=1738668295,Rain|Cotton Denim Fusion Midi Skirt,bottoms,Blue And Olive
15266,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/25_nov_virgio0069_1.jpg?v=1733919980&quality=60&width=512,No Title,uncategorized,Unknown
15268,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/13thNOV2024Virgio-1219_512x.jpg?v=1742396049,Raisha Top|Cotton Smocking Top,tops,Black
15270,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4th_DEC_2024_Virgio-0030_2_1600x.jpg?v=1733738715,Esin|Blue Oversized Plaid Shirt,tops,Blue
15272,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4th_DEC_2024_Virgio-0011_5_512x.jpg?v=1733738650,Ceylan|Cotton Plaid Shacket,tops,Red
15273,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/25_nov_virgio1896_512x.jpg?v=1743496771,Penelope|Green Cropped Plaid Shacket,tops,Green
15275,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/25_nov_virgio1386_1600x.jpg?v=1733890454,Karal |Paneled Fitted Bodice Dress,dresses,Blue
15277,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/WEB3_78574882-b4ef-4ae0-b6b1-50409291172a_512x.jpg?v=1739268643,Charlotte|Trucotton White Pant With Rough Edge,bottoms,Off White
15279,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/Front_28th_oct_Virgio-0206_1600x.jpg?v=1733131021,RihannaTop|Blue Embroidered Vest,tops,Blue
15280,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/WEB3_3c27e8e8-9fc6-485b-b23f-0cd9ce8fff49_512x.jpg?v=1739445875,Xena|Linen+Olive Overlap Tie-Up Pant,bottoms,Olive
15282,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/25_nov_virgio0085_1_1600x.jpg?v=1738671781,Ophelia|Blue Pleated Flared Jeans,bottoms,Blue
15284,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/WEB10_bf579837-de6b-4b0f-9157-8980206038db_512x.jpg?v=1739345898,Gemma|Trucotton Pink Pleated Flared Pant,bottoms,Pink
15286,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/WEB8_8d7d884a-fc03-455d-b0cf-78a61b2b1e59_1600x.jpg?v=1739445895,Beatrice|Blue Overlap Wrap Pants,bottoms,Blue
15288,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/25_nov_virgio1067_512x.jpg?v=1739445919,Sophia|Trucotton Rough Edged Olive Pant,bottoms,Olive
15290,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/WEB1_50f5711e-4c92-45c9-8c94-8a4b35232418_512x.jpg?v=1743764629,Lily|Truviscose Floral Front Knotted Top,tops,Off White
15292,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/WEB9_24730724-530a-445a-8eb2-b9bb9f05346e_1600x.jpg?v=1739273215,Taylor Top|Floral Square-Neck Top,tops,Blue
15293,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-3900_1600x.jpg?v=1738667293,Britney|Linen+ Olive Linen Co Ord Set,dresses,Olive
15295,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/Look_Shot_28th_oct_Virgio-0363_1600x.jpg?v=1733131113,Rihanna|Rose Detail Co-Ord Set,dresses,Blue
15297,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/25_nov_virgio0537_512x.jpg?v=1739516595,Rosalie|Truviscose Floral Side-Slit With Ruching Skirt,bottoms,Off White
15299,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/WEB7_18724721-f738-4a4b-8909-57ccb4ee2a70_1600x.jpg?v=1739273613,Taylor Skirt|Floral Ruffle-Hem Skirt,bottoms,Blue
15301,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSCF2161_042f31e6-0537-49d5-9d86-6086bbeb864c_512x.jpg?v=1740119204,Sza|Linen+ Mini Dress With Front Button,dresses,Red
15303,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/25_nov_virgio1013_8eade07a-77f1-4c38-a1a9-6ad62ed0a21c_512x.jpg?v=1743071301,Doja Shirt| Rescued Polyester Printed Roll-Up Sleeve Shirt,tops,Orange
15305,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/25_nov_virgio0809_512x.jpg?v=1736490210,Halsey|Viscose+ Off White Floral Co-Ords,dresses,Beige
15307,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/WEB8_c082382f-892b-4f60-980d-bfca577e14a4_1600x.jpg?v=1739273850,Taylor|Floral Co-Ord Set,dresses,Blue
15309,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-3891_1600x.jpg?v=1736254268,Britney Top|Linen+ Olive Rose Embroidered Vest,tops,Olive
15311,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/WEB5_c5d45925-8867-4c58-87ba-efa87cd688d5_512x.jpg?v=1739274607,Yara|Truviscose Front Button-Down Midi Dress,dresses,Olive
15312,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/WEB6_ad941da9-a688-43bc-b375-a50a6794453b_512x.jpg?v=1739430050,Shakira|Rescued Polyester Floral Gathered Midi Dress,dresses,White
15314,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSCF0751_512x.jpg?v=1741344382,Cher|Rescued Polyester Green Floral Co-Ord Set,dresses,Green
15316,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/Front_28th_oct_Virgio-0338_1600x.jpg?v=1733130927,Rihanna Shorts|Blue Flap-Pocket Shorts,bottoms,Blue
15318,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/WEB9_e056eb9d-5312-4696-9de6-cefeb799033f_512x.jpg?v=1739271796,Rumi Skirt|Rescued Polyester Floral Midi Skirt,bottoms,White
15320,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/WEB8_1379b82e-7547-43bf-999e-b0b1760291a6_512x.jpg?v=1739272087,Rumi Top|Rescued Polyester Printed Corset Top,tops,Multi
15322,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/WEB4_d9a02ca3-5bcf-4001-ac9b-8238bf70ce93_512x.jpg?v=1739429762,Tyla|Truviscose Floral Pleated Waist Midi Dress,dresses,Pink
15324,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1_VWWDR2434502401_1067ca0c-5543-4276-8d82-8b22e899c492_512x.jpg?v=1745851427,Adela|Trucotton Red Tiered Midi Dress,dresses,Red
15326,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/WEB6_3e8e5259-bebd-412d-ae97-1fe58f9ea484_1600x.jpg?v=1739270769,Lizzo|Floral Waist Detail Dress,dresses,Blue
15328,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/25_nov_virgio0898_1600x.jpg?v=1733125622,Oceane|Blue Rose-Print Puff Top,tops,Blue
15330,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/25_nov_virgio1043_512x.jpg?v=1733133234,Doja Shorts| Rescued Polyester Printed Side Pocket Shorts,bottoms,Orange
15331,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/WEB11_4e5f3bd0-ac2f-48a3-9c94-b659c790bae5_512x.jpg?v=1739269044,Doja|Rescued Polyester Orange Floral Co-Ord Set,dresses,Orange
15333,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/WEB3_431b963a-a3e3-4b99-9852-4831abc7cbb4_1600x.jpg?v=1738852665,Britney Shorts|Linen+ Olive Bermuda Shorts,bottoms,Olive
15335,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/25_nov_virgio0824_9031d39b-bd39-4a7f-b711-e1a80243fc56_512x.jpg?v=1733133107,Valeria|Viscose+ Printed Full Sleeve Shirt,tops,Beige
15337,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/WEB7_01c67555-52f0-44d5-b7b6-0b75a94c428f_512x.jpg?v=1742823067,Fleur|Rescued Polyester V-Neck Floral Mini Dress,dresses,Pink
15339,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/WEB5_c94dd0ed-750a-428c-8d28-f7365886b007_512x.jpg?v=1739270921,Madonna|Viscose+ Printed Strappy Midi Dress,dresses,Orange
15341,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSCF0767_46894279-ed0a-4e53-9cdf-7873153307cd_512x.jpg?v=1741351798,Cher Shorts| Rescued Polyester Printed Side Pocket Shorts,bottoms,Green
15343,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1_VWWSH2434146702_05344cb5-e49a-4ebb-b29d-a0a445f3db2b_512x.jpg?v=1745851425,Cher Shirt| Rescued Polyester Printed Roll-Up Sleeve Shirt,tops,Green
15345,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/WEB6_7b27d896-f66c-4b89-bffa-a5d1e4191266_1600x.jpg?v=1739270480,Leonie|Pink Rose-Print V-Neck Top,tops,Pink
15346,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/WEB4_403afebe-7e11-4d12-bb59-9188b873d2ab_1600x.jpg?v=1739270245,Helene|Mini Dress With Pleated Waist,dresses,Blue
15348,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/25_nov_virgio0878_512x.jpg?v=1733124702,Halsey Shorts|Viscose+ Off-White Waist Tie-Up Shorts,bottoms,Beige
15350,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/WEB6_abaf93b9-98f5-4930-b2f3-e077ab0cecb2_512x.jpg?v=1739270139,Halsey Top|Viscose+ Off White Front Gathered Top,tops,Beige
15352,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/WEB9_8aebf737-4529-480c-b5bb-b9b5990133c2_512x.jpg?v=1739269438,Flavia|Viscose+ Printed Full Sleeve Shirt,tops,Orange
15355,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/13thNOV2024Virgio-1316_512x.jpg?v=1733495986,Linda Top|Cotton Strapless Top,tops,Red
15357,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/25novvirgio1097_512x.jpg?v=1733496306,Saira|Side Shoulder Pleated Top,tops,White
15358,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/25novvirgio1194_512x.jpg?v=1733496362,Emma|Brown Shoulder Pleated Top,tops,Brown
15360,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/13thNOV2024Virgio-1337_512x.jpg?v=1739445274,Linda Pants|Cotton Wide High Pants,bottoms,Red
15363,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/13th_NOV_2024_Virgio-1264_512x.jpg?v=1742396049,Raisha Pants|Cotton Flared Pants,bottoms,Black
15364,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4th_DEC_2024_Virgio-0300_2_512x.jpg?v=1734090858,Steffi|Strappy Ruched Midi Dress,dresses,White
15366,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/25novvirgio1296_1f2259ef-d73c-4987-8309-90baa238f146_512x.jpg?v=1738668128,Abby Skirt|Vertical Ruffle Polka Skirt,bottoms,Black
15368,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4th_DEC_2024_Virgio-0329_2_512x.jpg?v=1734090909,Sherly|Pink Ruched Midi Dress,dresses,Pink
15369,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/25novvirgio1329_512x.jpg?v=1733498832,Abby Top|Strappy Polka Peplum Top,tops,Black
15371,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/25novvirgio1836_512x.jpg?v=1733991687,Callista|Trucotton Smocked Puff Sleeve Midi Dress,dresses,Black
15373,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/25novvirgio1757_512x.jpg?v=1733917165,Mirabel|Truviscose Button Down Ruffle Neck Dress,dresses,Pink
15375,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/25novvirgio1575_512x.jpg?v=1733916914,Lavinia|Multi Button Down Dress,dresses,MULTI
15377,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-2976_512x.jpg?v=1735210144,Khai|Rescuedgeorgette Off-Shoulder Crop Top,tops,Black
15378,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/28th_DEC_2024Virgio-1356_512x.jpg?v=1735900698,Farah|Rescuedgeorgette Ruffle Detailed Midi Dress,dresses,Black
15380,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/28th_DEC_2024Virgio-1443_1600x.jpg?v=1735904032,Tahira|Long Sleeve Ruffle Dress,dresses,Blue
15381,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/28th_DEC_2024Virgio-1279_512x.jpg?v=1735905226,Gia|Rescuedgeorgette Vertical Ruffle Detail Top,tops,Green
15383,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/28th_DEC_2024Virgio-1371_1600x.jpg?v=1738847523,Zeina|Blue Ruffle Dress with Slit,dresses,Blue
15385,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/28th_DEC_2024Virgio-1829_1600x.jpg?v=1735901812,Nasira|Rescuedgeorgette Ruffle Detailed Mini Dress,dresses,Pink
15387,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/28th_DEC_2024Virgio-1781_512x.jpg?v=1735905338,Emara|Rescuedgeorgette Ruffle Detailed Midi Dress,dresses,Green
15389,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/28th_DEC_2024Virgio-1722_512x.jpg?v=1735905464,Safa|Rescuedgeorgette Ruffle Slit Maxi Dress,dresses,Black
15391,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/28th_DEC_2024Virgio-1199_512x.jpg?v=1735905565,Priscilla|Rescuedgeorgette Off-Shoulder Crop Top,tops,Pink
15393,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/13th_NOV_2024_Virgio-1734_512x.jpg?v=1736325768,Blakely|Rescued Polyester Layered Detail Top,tops,Black
15395,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1st_oct_virgio-0385_512x.jpg?v=1734706917,Briar|Viscose+ Midi & Square Neck Bodycon Dress,dresses,Black
15397,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/13th_NOV_2024_Virgio-0523_512x.jpg?v=1734705416,Queen|Viscose+ Side Gathered & Fitted Midi Dress,dresses,Black
15399,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/13th_NOV_2024_Virgio-0934_512x.jpg?v=1734705655,Cove|Linen+ Double Breasted Blazer Dress,dresses,Black
15401,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/13th_NOV_2024_Virgio-1494_512x.jpg?v=1739445588,Delany Shorts|Linen+ Pinstripe Knee Length Shorts,bottoms,Beige
15403,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/13th_NOV_2024_Virgio-1690_512x.jpg?v=1734704459,Chicago|Rescued Poly Layered Assymetric Neck Tie Top,tops,Cream
15405,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/13th_NOV_2024_Virgio-1363_512x.jpg?v=1734706568,Alaina Top|Linen+ Waistcoat With Princess Line Detail,tops,Cream
15407,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/13th_NOV_2024_Virgio-1585_512x.jpg?v=1736158021,Delany Blazer|Linen+ Pinstripe Long Sleeve Blazer,jackets,Beige
15409,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/13th_NOV_2024_Virgio-1791_512x.jpg?v=1734705526,Madeline|Viscose+ Black High Waist Trousers,bottoms,Black
15411,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/13th_NOV_2024_Virgio-1524_1600x.jpg?v=1734705759,Delany Waistcoat|Linen+ Pinstripe Regular Fit Waistcoat,tops,Beige
15413,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/25_nov_virgio0688_512x.jpg?v=1734706126,North|Rayon+ Vneck & Gathered Waist Midi Dress,dresses,Brown
15415,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/13th_NOV_2024_Virgio-1376_512x.jpg?v=1738671248,Alaina Skirt|Linen+ Double Breasted Midi Skirt,bottoms,Cream
15417,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/13th_NOV_2024_Virgio-1442_512x.jpg?v=1734705134,Saige Top|Linen+ Waistcoat With Princess Line Detail,tops,Olive
15419,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/13th_NOV_2024_Virgio-1784_1600x.jpg?v=1734704266,Arabella|Blue Square Neck Layer Top,tops,Blue
15421,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/13th_NOV_2024_Virgio-1457_512x.jpg?v=1738671161,Saige Skirt|Linen+ Double Breasted Slit Midi Skirt,bottoms,Olive
15422,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/13thNOV2024Virgio-1755_512x.jpg?v=1734705027,Adelaide|Viscose+ Khakhi High Waist Trousers,bottoms,Khaki
15424,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/13th_NOV_2024_Virgio-1601_1_512x.jpg?v=1738852550,Delany Pants|Linen+ Pinstripe Straight Fit Trouser,bottoms,Beige
15426,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/13thNOV2024Virgio-1479_512x.jpg?v=1737538385,Emerly|Linen+ Straight Trousers With Side Pocket,bottoms,Olive
15428,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1stoctvirgio-00804_1600x.jpg?v=1730216136,Alba|Cotton Tapered Trousers,bottoms,Olive
